name,status,source,url,info,error
Radio Télévision Shilo (720p) [Not 24/7],FAIL-1,playlist.m3u,https://watch.haitilive.net/freehb/rtvs/index.m3u8,,https://watch.haitilive.net/freehb/rtvs/index.m3u8: Server returned 404 Not Found
RFM TV [Not 24/7],OK-2X,playlist.m3u,http://315e5a5d.ottrast.com/iptv/MM4E93NGF5LADZ/1038/index.m3u8,"video,1920,1080
audio

video,1920,1080
audio",
Stingray Classica (1080p),OK-2X,playlist.m3u,https://lotus.stingray.com/manifest/classica-cla008-montreal/samsungtvplus/master.m3u8,"video,640,360
audio

video,842,474
audio

video,1280,720
audio

video,1920,1080
audio

video,256,144
audio

video,640,360
audio
video,842,474
audio
video,1280,720
audio
video,1920,1080
audio
video,256,144
audio",
Tele Boston (480p),OK-2X,playlist.m3u,https://tv2.fastcast4u.com:3238/live/radiotelebostonlive.m3u8,"video,640,360
audio

video,640,360
audio",
Telepace 2 (1080p),OK-2X,playlist.m3u,https://zkpywrbgdbeg-hls-live.mariatvcdn.it/teleradiopace2/254c9b5c52a73a94ef0f6169cbd05dc2.sdp/playlist.m3u8,"video,1920,1080
audio

video,1920,1080
audio",
Telepace 4 (1080p),OK-2X,playlist.m3u,https://j78dpr7nyq5r-hls-live.mariatvcdn.it/teleradiopace4/13d74f2cfe921bfbc262697203d47d8f.sdp/playlist.m3u8,"video,1920,1080
audio

video,1920,1080
audio",
Trace Latina (1080p),OK-2X,playlist.m3u,https://channels.trace.plus/Traceprod/LATINA_hd/index.m3u8,"video,1280,720
audio

video,1280,720
audio",
Trace Urban (Australia) (1080p),OK-2X,playlist.m3u,https://lightning-traceurban-samsungau.amagi.tv/playlist.m3u8,"video,640,360
audio

video,848,480
audio

video,1280,720
audio

video,1920,1080
audio

video,640,360
audio
video,848,480
audio
video,1280,720
audio
video,1920,1080
audio",
Trace Urban France (1080p),OK-2X,playlist.m3u,https://channels.trace.plus/Traceprod/URBAN_FR_hd/index.m3u8,"video,1280,720
audio

video,1280,720
audio",
Trace Urban Southern Africa (1080p),OK-2X,playlist.m3u,https://channels.trace.plus/Traceprod/URBAN_SA_hd/index.m3u8,"video,1280,720
audio

video,1280,720
audio",
TV Alsace (1080p),OK-2X,playlist.m3u,http://194.163.157.137:8080/hls/radioalsace.m3u8,"video,1920,1080
audio

video,1920,1080
audio",
TV Mulhouse (1080p),OK-2X,playlist.m3u,http://194.163.157.137:8080/hls/radiomulhouse.m3u8,"video,1920,1080
audio

video,1920,1080
audio",
Afroturk TV (1080p),OK-2X,playlist.m3u,https://edge.socialsmart.tv/naturaltv/bant1/playlist.m3u8,"video,1920,1080
audio

video,1920,1080
audio",
TeleMusik Senegal (720p),FAIL-1,playlist.m3u,https://58c04fb1d143f.streamlock.net/rezopropartner_1_live/rezopropartner_1_live/playlist.m3u8,,https://58c04fb1d143f.streamlock.net/rezopropartner_1_live/rezopropartner_1_live/playlist.m3u8: Server returned 404 Not Found
FashionTV,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6490c01f3b3ce9e1aaad95be/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
FashionTV Paris L'Original (1080p),OK-2X,playlist.m3u,https://edge-fast3.evrideo.tv/bfdbb576-83f7-11f0-9f89-0200170e3e04_1000028043_HLS/manifest.m3u8,"audio
video,1920,1080
data

audio
video,1280,720
data

audio
video,854,480
data

audio
video,640,360
data

audio
video,426,240
data

audio
video,256,144
data

audio
video,1920,1080
data
audio
video,1280,720
data
audio
vi",
Guide Love TV (720p),OK-2X,playlist.m3u,https://video1.getstreamhosting.com:1936/8056/8056/playlist.m3u8,"data
video,854,480
audio

data
video,854,480
audio",
Le Nouveau Manager TV,OK-2X,playlist.m3u,https://lnmlive.com/live/lnmtv.m3u8,"audio
video,1280,720

audio
video,1280,720",
Luxe TV (1080p),FAIL-1,playlist.m3u,http://103.154.3.101:5001/live/1736.m3u8,,[tcp @ 0x561ac80e9540] Connection to tcp://103.154.3.101:5001 failed: Connection timed out http://103.154.3.101:5001/live/1736.m3u8: Connection timed out
MyZen TV (1080p),OK-2X,playlist.m3u,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01255-secomcofites-my-myzen-en-plex/playlist.m3u8,"video,640,360
audio

video,848,480
audio

video,1280,720
audio

video,1920,1080
audio

video,640,360
audio
video,848,480
audio
video,1280,720
audio
video,1920,1080
audio",
3ABN French,OK-2X,playlist.m3u,https://3abn.bozztv.com/3abn2/Fre_live/smil:Fre_live.smil/playlist.m3u8,"data
video,0,0
audio

data
video,0,0
audio

data
video,640,360
audio

data
video,0,0
audio
data
video,0,0
audio
data
video,640,360
audio",
A2i Religion (720p) [Not 24/7],OK-2X,playlist.m3u,https://stream.sen-gt.com/A2iReligion/myStream/playlist.m3u8,"data
video,1920,1080
audio

data
video,1920,1080
audio",
Benie TV (720p),OK-2X,playlist.m3u,https://tv.voozmedia.fun/benietv/index.m3u8,"video,1280,720
audio

video,1280,720
audio",
Dynamic Gospel TV (480p) [Not 24/7],FAIL-1,playlist.m3u,https://ssh101stream.ssh101.com/akamaissh101/ssh101/tvdynamicstream/playlist.m3u8,,[tcp @ 0x55db5128ff40] Failed to resolve hostname ssh101stream.ssh101.com: Name or service not known https://ssh101stream.ssh101.com/akamaissh101/ssh101/tvdynamicstream/playlist.m3u8: Input/output error
Ecclesia TV,FAIL-1,playlist.m3u,https://video1.getstreamhosting.com:1936/8294/8294/playlist.m3u8,,https://video1.getstreamhosting.com:1936/8294/8294/playlist.m3u8: Server returned 403 Forbidden (access denied)
Evandis Gospel TV (1080p),OK-2X,playlist.m3u,https://evandis.streamakaci.tv/str_evandis_evandis/str_evandis_multi/playlist.m3u8,"video,1920,1080
audio

video,1280,720
audio

video,640,360
audio

video,1920,1080
audio
video,1280,720
audio
video,640,360
audio",
EWTN Canada (720p),OK-2X,playlist.m3u,https://cdn3.wowza.com/1/YW5wSWZiRGd2eFlU/bGV0aVBq/hls/live/playlist.m3u8,"data
video,1280,720
audio

data
video,854,480
audio

data
video,640,360
audio

data
video,512,288
audio

data
video,320,180
audio

data
video,1280,720
audio
data
video,854,480
audio
data
video,640,360
audio
data
video,51",
Iqraa Africa & Europe (1080p),OK-2X,playlist.m3u,https://playlist.fasttvcdn.com/pl/dlkqw1ftuvuuzkcb4pxdcg/Iqraafasttv1/playlist.m3u8,"video,1920,1080
audio

video,1280,720
audio

video,854,480
audio

video,640,360
audio

video,1920,1080
audio
video,1280,720
audio
video,854,480
audio
video,640,360
audio",
Iqraa Quran (1080p),OK-2X,playlist.m3u,https://playlist.fasttvcdn.com/pl/dlkqw1ftuvuuzkcb4pxdcg/Iqraafasttv2/playlist.m3u8,"video,1920,1080
audio

video,1920,1080
audio

video,1280,720
audio

video,854,480
audio

video,640,360
audio

video,1920,1080
audio
video,1920,1080
audio
video,1280,720
audio
video,854,480
audio
video,640,360
audio",
KTO (504p),FAIL-1,playlist.m3u,http://145.239.5.177/354/index.m3u8,,http://145.239.5.177/354/index.m3u8: Server returned 403 Forbidden (access denied)
Maná Église Online (1080p) [Not 24/7],OK-2X,playlist.m3u,https://w2.manasat.com/eglise-online/smil:eglise-online.smil/playlist.m3u8,"data
video,1920,1080
audio

data
video,1280,720
audio

data
video,640,360
audio

data
video,1920,1080
audio
data
video,1280,720
audio
data
video,640,360
audio",
MaxTV/Dieu TV (1080p),OK-2X,playlist.m3u,https://cdn.katapy.io/cache/stream/katapytv/dieu/playlist.m3u8,"video,640,360
audio

video,384,216
audio

video,960,540
audio

video,1280,720
audio

video,640,360
audio
video,384,216
audio
video,960,540
audio
video,1280,720
audio",
Miracle TV+ (720p),OK-2X,playlist.m3u,https://strhlslb01.streamakaci.tv/str_mtv_mtv/str_mtv_multi/playlist.m3u8,"video,1920,1080
audio

video,1280,720
audio

video,640,360
audio

video,1920,1080
audio
video,1280,720
audio
video,640,360
audio",
MTA1 World (720p),FAIL-1,playlist.m3u,https://chlivemta1.akamaized.net/hls/live/2008145/mta1/playlist.m3u8,,[hls @ 0x55c15a4d0940] Error when loading first segment 'https://chlivemta1.akamaized.net/hls/live/2008145/mta1/20210201T165153/playlist_4300/04287/playlist_4300_00404.ts' https://chlivemta1.akamaized.net/hls/live/200814
MTA2 Europe (720p),FAIL-1,playlist.m3u,https://chlivemta1.akamaized.net/hls/live/2008145/mta2/playlist.m3u8,,[hls @ 0x55c508fbd940] Error when loading first segment 'https://chlivemta1.akamaized.net/hls/live/2008145/mta2/20200817T163532/playlist_4300/00051/playlist_4300_01387.ts' https://chlivemta1.akamaized.net/hls/live/200814
MTA4 Africa (1080p),OK-2X,playlist.m3u,https://chlivemta.akamaized.net/hls/live/2010555/mtaafrica1/playlist.m3u8,"audio
audio
audio
audio
audio
audio
audio
video,384,216

audio
audio
audio
audio
audio
audio
audio
video,512,288

audio
audio
audio
audio
audio
audio
audio
video,640,360

audio
audio
audio
audio
audio
audio
audio
video,7",
MTA5 Africa (1080p),OK-2X,playlist.m3u,https://chlivemta.akamaized.net/hls/live/2010555/mtaafrica2/playlist.m3u8,"audio
audio
audio
audio
audio
audio
audio
video,384,216

audio
audio
audio
audio
audio
audio
audio
video,512,288

audio
audio
audio
audio
audio
audio
audio
video,640,360

audio
audio
audio
audio
audio
audio
audio
video,7",
RTH-TV2 Gospel (720p),OK-2X,playlist.m3u,https://2-fss-2.streamhoster.com/pl_120/amlst:206708-4202592/playlist.m3u8,"data
video,1280,720
audio

data
video,640,360
audio

data
video,1280,720
audio
data
video,640,360
audio",
Sophia TV Français (720p),OK-2X,playlist.m3u,https://bild-und-ton.stream/sophiatv-fr/smil:sophia-tv-fr.smil/playlist.m3u8,"data
video,286,160
audio

data
video,640,360
audio

data
video,1920,1080
audio

data
video,286,160
audio
data
video,640,360
audio
data
video,1920,1080
audio",
Tele Louange (1080p),OK-2X,playlist.m3u,https://5790d294af2dc.streamlock.net/8124/8124/playlist.m3u8,"data
video,1920,1080
audio

data
video,1920,1080
audio",
Television Espoir 47 (720p),OK-2X,playlist.m3u,https://cdn140m.panaccess.com/HLS/Espoir47/index.m3u8,"audio
video,1280,720

audio
video,1280,720",
Trace Gospel Africa Franco (1080p),OK-2X,playlist.m3u,https://channels.trace.plus/Traceprod/GOSPEL_FR_hd/index.m3u8,"video,1280,720
audio

video,1280,720
audio",
Trace Gospel Southern Africa (1080p),OK-2X,playlist.m3u,https://channels.trace.plus/Traceprod/GOSPEL_SA_hd/index.m3u8,"video,1280,720
audio

video,1280,720
audio",
TVCARiB Gospel (480p) [Not 24/7],OK-2X,playlist.m3u,https://cdn.mycloudstream.io/hls/live/broadcast/wokrhjkd/index.m3u8,"video,1280,720
audio

video,1280,720
audio",
21 Jump Street,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-66f6b947515e742745f5ca34/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
ACL Cornhole TV,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-63504925a97bd70eaef54f01/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
AddictaTV,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-69d6d88b1790acff6189dea5/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
ADRENALINE SPICA LIFE,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6a285269915c7c0d3211be8b/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6a285269915c7c0d3211be8b/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8: Server returned 404 Not Found
AfroLandTV,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-60e737a4ebef9d002c4d0a0c/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Alerte à Malibu TV,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-68e03cb418c739b4d91a6a59/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-68e03cb418c739b4d91a6a59/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8: Server returned 404 Not Found
Alternative,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-62efbb8652f7d73061eec498/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Baby Einstein,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-69333216ac5b3f9f53442374/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Bassmaster,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-68caada21fabab6eb2e99331/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Billiard TV,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6334a8e48a7b2a349d903b8c/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Bizaar,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-689e1f0dd84bfb3d54b6756f/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Blacklist,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-69222c105cbe620c1f9b6bbf/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-69222c105cbe620c1f9b6bbf/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8: Server returned 404 Not Found
Bondi Rescue,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-69ae4f38e657bab5f7a9b7ec/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
BOOT,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-5ef11487d33ab9004048a1d3/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Bowling TV,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6970fdabbde579fb71262401/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Brat TV,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-63d6f6c5a9e88ee909e7ee1f/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
C4 en Alerta,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-65b1568052aa31b8f64da064/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Camp Spoopy,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-6164a963766ab4f9f57e81b1/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Canal 9 en Français (1080p),FAIL-1,playlist.m3u,https://livehd.vedge.infomaniak.com/livecast/livehd/master.m3u8,,https://livehd.vedge.infomaniak.com/livecast/livehd/master.m3u8: Server returned 403 Forbidden (access denied)
Carac 1 (1080p),FAIL-1,playlist.m3u,http://145.239.5.177/371/index.m3u8,,http://145.239.5.177/371/index.m3u8: Server returned 403 Forbidden (access denied)
Carac 2 (1080p),OK-2X,playlist.m3u,https://onefmhd.vedge.infomaniak.com/livecast/ik:onefmhd/manifest.m3u8,"data
video,1920,1080
audio

data
video,1920,1080
audio",
Carac 3 (1080p),OK-2X,playlist.m3u,https://lfmhd.vedge.infomaniak.com/livecast/lfmhd/playlist.m3u8,"data
video,1920,1080
audio

data
video,1920,1080
audio",
Carac 4 (1080p),OK-2X,playlist.m3u,https://edge17.vedge.infomaniak.com/livecast/ik:compack_media_1/playlist.m3u8,"data
video,1920,1080
audio

data
video,1280,720
audio

data
video,720,480
audio

data
video,640,360
audio

data
video,1920,1080
audio
data
video,1280,720
audio
data
video,720,480
audio
data
video,640,360
audio",
Carac 5,OK-2X,playlist.m3u,https://lfmmd.vedge.infomaniak.com/livecast/ik:carac5/manifest.m3u8,"data
video,1920,1080
audio

data
video,1280,720
audio

data
video,854,480
audio

data
video,640,360
audio

data
video,1920,1080
audio
data
video,1280,720
audio
data
video,854,480
audio
data
video,640,360
audio",
CBC News,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-64c91830ea7db2f52688c52c/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Cesar's Pack Leader TV,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-693cbba358076a970420f597/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Classic Rock,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-61aaa0cc784a2161d3caf7ff/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
CombaTV,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-63f0ca427b78030ed9990309/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
COPS,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-626c1753ffda6789d20a452e/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-626c1753ffda6789d20a452e/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8: Server returned 404 Not Found
Cosmic Frontiers,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-635c61cc797a33fa4193cc93/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-635c61cc797a33fa4193cc93/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8: Server returned 404 Not Found
Dr. Phil,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-66e4cbef38de9754b6b13e90/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Drive TV,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBD3600001BQ,"video,640,360
audio
data

video,848,480
audio
data

video,1280,720
audio
data

video,1920,1080
audio
data

video,640,360
audio
data
video,848,480
audio
data
video,1280,720
audio
data
video,1920,1080
audio
data",
Dude Perfect,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-68d7f9b53b1f329cea126993/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Easy Listening,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-62ee76b5271f393d2d9f709a/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Echos du Monde,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-685f1784a7111a932d28f1aa/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-685f1784a7111a932d28f1aa/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8: Server returned 404 Not Found
Eddie's Wonderland,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-618ab2f275913b296fbe56dd/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-618ab2f275913b296fbe56dd/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8: Server returned 404 Not Found
El Conflicto TV,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-621674f168c966be92737ce6/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-621674f168c966be92737ce6/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8: Server returned 400 Bad Request
Emotion'L,OK-2X,playlist.m3u,https://jmp2.uk/stvp-FRBB340000115,"video,640,360
audio

video,960,540
audio

video,1280,720
audio

video,1920,1080
audio

video,640,360
audio
video,960,540
audio
video,1280,720
audio
video,1920,1080
audio",
Éxitos del Momento,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-62efba6588a16bb7d6b6fb58/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
FailArmy,OK-2X,playlist.m3u,https://jmp2.uk/plu-5f8ecd9169d2d4000864a974.m3u8,"audio
video,1216,684

audio
video,1216,684

audio
video,1216,684

audio
video,1216,684
audio
video,1216,684
audio
video,1216,684",
Farscape,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-635195e9ccee3e1547a8831a/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
FIFA+,OK-2X,playlist.m3u,https://jmp2.uk/plu-660c2a2d2433010008df7e92.m3u8,"audio
video,1216,684

audio
video,1216,684

audio
video,1216,684

audio
video,1216,684
audio
video,1216,684
audio
video,1216,684",
Fight Network,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-606605549dbfca002d2ae877/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
Flashback 70s,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-62f15810a3ffe928ef806c75/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,
FUEL TV,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-62ffc5cfa6cad6f2991745c2/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-62ffc5cfa6cad6f2991745c2/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8: Server returned 404 Not Found
Galxy TV,FAIL-1,playlist.m3u,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-621672e42c2627c068e73ad8/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8,,https://epg.provider.plex.tv/library/parts/6430aa45fc3be5947780904e-621672e42c2627c068e73ad8/?X-Plex-Token=tKfzC4xTJkyw3e4K46d8: Server returned 404 Not Found
