name,group,status,url,error
iCarly TV,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-5f8ecc7aa44d9c00081fca29.m3u8,
INA 70,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-639b54404cfdf7000729b3c1.m3u8,
Inazuma Eleven,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-611e75226b7f420007c3f319.m3u8,
Inazuma Eleven,31 - PLUTO TV FR,OK,https://jmp2.uk/stvp-FR2100003H7,
Incroyables Transformations,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-66f55d205e4a6e0008c2b92b.m3u8,
Instant Saga,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-60549e98061b5f000776866a.m3u8,
JAG,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-65ccd26060eb870008db95fc.m3u8,
Juste pour Rire GAGS,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-60afa1508284e60007163c08.m3u8,
La Moderna,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-691b334a1308fa77bb056b0e.m3u8,
Le miracle de l'amour,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-60549c238c3f21000753d3e0.m3u8,
Les Anges,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-66b228d4cd0d3100085d27b7.m3u8,
Les Années fac,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-60afae68a7fc50000737186d.m3u8,
Les filles d'à côté,31 - PLUTO TV FR,OK,https://jmp2.uk/stvp-FRBC47000054S,
Les Marseillais,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-66f55d565e4a6e0008c2b9d2.m3u8,
Les Nouveaux Detectives,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-5f8edb6df1ebb800072edf10.m3u8,
Les Routes du Paradis,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-65cce23bdc10a400080645ad.m3u8,
Les Schtroumpfs,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-68b16d2282862c1f067dc763.m3u8,
Les vacances de l'amour,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-691b33ae8a64bd1811e923f2.m3u8,
Les Z'amours,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-652d0b756208700008d758ad.m3u8,
Louis La Brocante,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-5f8ed6d569d2d4000864a976.m3u8,
MacGyver,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-6245ccd0c6cdb800074632e4.m3u8,
Mayday: Catastrophe Aérienne,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-686e74c777ed3360cb6908bf.m3u8,
Mission Impossible,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-6671b21ffc3a46000857fe75.m3u8,
Most Haunted,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-66d722d31878f200081c2c64.m3u8,
NFL Channel,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-6a6a02bd93ac783fe20d1bf7.m3u8,
Nina,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-692ec6d82329c10c5166f436.m3u8,
Olive & Tom,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-662a63275a402e00086bc8a5.m3u8,
One Piece,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-6380c94947c72b0007ee9a13.m3u8,
Pêche à haut risque,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-678f894ef5c74bff95c20a7f.m3u8,
PJ,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-692ec71425eaa17b6daf2a11.m3u8,
Plus Belle la Vie 2,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-662a6309307fa30008196b4e.m3u8,
Pluto TV 90's Classics,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-66b4990746762a00084c2f78.m3u8,
Pluto TV Anime Retro,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-69aadcdb6c0414a7ecb56ede.m3u8,
Pluto TV Dating (720p),31 - PLUTO TV FR,OK,https://jmp2.uk/plu-682318568e6c0f2f6c6e0038.m3u8,
Pluto TV French Collection,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-62f3e0522443200008c567d7.m3u8,
Pluto TV Girls Club,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-69c2ad7500a8d7d87767d25f.m3u8,
Pluto TV Inside,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-5f8ed3892ed7bb000741a1d2.m3u8,
Pluto TV Paranormal,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-5f8ed9461b35690007a0bc3a.m3u8,
Pluto TV Polar,31 - PLUTO TV FR,OK,https://jmp2.uk/stvp-FRAJ38000089S,
Pluto TV Retro Toons,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-611e6a9b4bb5790007a6f0f8.m3u8,
Pluto TV Snooker 900 (720p),31 - PLUTO TV FR,OK,https://jmp2.uk/plu-66fd35e44ca31f0008060b77.m3u8,
Pluto TV Stand Up,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-678f891a3de7c8cf94765b01.m3u8,
Pluto TV Teen (720p),31 - PLUTO TV FR,OK,https://jmp2.uk/plu-5f8eb99ff17815000784a3b0.m3u8,
Pluto TV Téléréalité France,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-699865ccac36b147e74619fe.m3u8,
Pluto TV Toons (720p),31 - PLUTO TV FR,OK,https://jmp2.uk/plu-5f8eba14a4ffb8000764e950.m3u8,
Qui veut gagner des millions?,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-652d0b9ceb72580008a4ea5b.m3u8,
Ridiculousness (720p),31 - PLUTO TV FR,OK,https://jmp2.uk/plu-5f8eb8a8b2619a000710605c.m3u8,
Si près de chez vous,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-697a34496f47f39d31ff8bde.m3u8,
Space Live,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-69b3db536c0414a7ecf564fb.m3u8,
Teen Mom (720p),31 - PLUTO TV FR,OK,https://jmp2.uk/plu-62f3f05505e621000783df2f.m3u8,
The Asylum,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-5f8ece1a89d79800072510e6.m3u8,
Top Gear,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-64c1093824ade50008bd117f.m3u8,
Tortues Ninja TV (720p),31 - PLUTO TV FR,OK,https://jmp2.uk/plu-5f8ecc1b37867f00071469e9.m3u8,
Tout le monde déteste Chris,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-67b4b4a21a5ca760802d25fd.m3u8,
Turbo (720p),31 - PLUTO TV FR,OK,https://jmp2.uk/plu-66f55c3955567d0008ef9b68.m3u8,
UFC,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-67921b78b83355184c667770.m3u8,
Un Si Grand Soleil,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-6683cd0f63a5f20008fb84a3.m3u8,
Un Village Français,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-6304f2e2eb10450007298023.m3u8,
"une fille"" tvg-logo=""https://images.pluto.tv/channels/62f3ece7b09fd6000783bfb9/colorLogoPNG.png"" group-title=""31 - PLUTO TV FR"",Un gars une fille",31 - PLUTO TV FR,OK,https://jmp2.uk/plu-62f3ece7b09fd6000783bfb9.m3u8,
"vendu !"" tvg-logo=""https://images.pluto.tv/channels/64bab8ba5dc1660008969b5a/colorLogoPNG.png"" group-title=""31 - PLUTO TV FR"",Adjugé vendu !",31 - PLUTO TV FR,OK,https://jmp2.uk/plu-64bab8ba5dc1660008969b5a.m3u8,
Walker Texas Ranger,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-60afa749ac7f3200078adb40.m3u8,
Walker Texas Ranger,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-60afa749ac7f3200078adb40.m3u8,
WPT,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-5f8ecfb9db6c180007a6d1b0.m3u8,
Y'a que la vérité qui compte,31 - PLUTO TV FR,OK,https://jmp2.uk/stvp-FRBC900003KP,
Yu-Gi-Oh!,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-6130d9c712c2b000070abb50.m3u8,
Z Nation,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-66b227b446762a000846c208.m3u8,
Zone Interdite,31 - PLUTO TV FR,OK,https://jmp2.uk/plu-66f55cf2483d460008f68746.m3u8,
100% Kidz,32 - SAMSUNG TV PLUS FR,403,https://jmp2.uk/stvp-FR3400004L5,https://jmp2.uk/stvp-FR3400004L5: Server returned 403 Forbidden (access denied)
750g,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBD4100002R7,
ADN,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBD5100001ZA,
Alerte à Malibu,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBC4700002RF,
Alerte Cobra,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR3600007GW,
Ardivision,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBD300000170,
Au coeur du danger,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR3900002FW,
Bob l’éponge,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRAJ3800010QO,
Bons Plans et Arnaques,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBC3900003ZH,
Brut.,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR700007HY,
Charlotte aux Fraises,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBD1900012T7,
CJ ENM K-POP,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR3900001AC,
Cool Summer Channel,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR2500001BS,
Cozy Vibes,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR19000010J,
Degrassi,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBD19000115C,
Dhar Mann TV,32 - SAMSUNG TV PLUS FR,TIMEOUT,https://jmp2.uk/stvp-FR3800005NP,ffprobe timeout 10s
Dragon TV,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR130000539,
Drames - Rakuten TV,32 - SAMSUNG TV PLUS FR,TIMEOUT,https://jmp2.uk/stvp-FR2600005LH,ffprobe timeout 10s
Drive TV,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBD3600001BQ,
Echappées belles & co,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBC3500002E4,
Émotion,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBC900001LB,
Emotion'L,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBB340000115,
Epicurieux avec Jamy,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBD5100003TP,
FailArmy,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBA33000234L,
Faites entrer l'accusé,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR1400002XF,
Famille - Rakuten TV,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR2600001PI,
Familles en Scène,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR3600002W2,
FIFA+,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBA3300037Y7,
Fireplace Vibes,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR2200002HV,
H2O & Friends,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR1200003GR,
House of Creators,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR70000809,
iCarly,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRAJ38000061J,
Inazuma Eleven,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR2100003H7,
Incroyables Fortunes,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR600001I2,
INTER 24/7,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR3100002MQ,
Island Vibes,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR1800008DB,
Jodha Akbar,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR4000001TX,
Juste Pour Rire,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBA3300035UK,
L'effet papillon,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBD11000038N,
L'Equipe,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR200016Y5,
La Vie,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR3900003Y7,
Le meilleur d'Arthur,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBD1900006NA,
Le Meilleur de la TV Réalité,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBD3900005MB,
Les Anges,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBD4100001DF,
Les filles d'à côté,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBC47000054S,
Les Lapins Crétins,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBD2300002CM,
Les riches pleurent aussi,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBA3300022OA,
Les Routes du Paradis,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR3100005MK,
Les Télétubbies,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR1600002TT,
Les Z'amours,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBD1900005BA,
Masha et Michka,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR2200004HP,
Mayday: Catastrophe Aérienne,32 - SAMSUNG TV PLUS FR,403,https://jmp2.uk/stvp-FR400000413,https://jmp2.uk/stvp-FR400000413: Server returned 403 Forbidden (access denied)
Metal.Rocks,32 - SAMSUNG TV PLUS FR,403,https://jmp2.uk/stvp-FR44000015M,https://jmp2.uk/stvp-FR44000015M: Server returned 403 Forbidden (access denied)
Motus,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBB490000412,
Mr Bean Animated,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR90000160,
NEW KPOP,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR1700002OZ,
Ocean Vibes,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR1800009U0,
Passion Bollywood,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR1100001V1,
People Are Awesome,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBA10000029E,
Plus belle la vie,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBD37000020Y,
Pluto TV Polar,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRAJ38000089S,
Pluto TV Toons,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRAJ38000035M,
Pocoyo,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR700001VJ,
Quantum Makers,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR1200002PC,
Qui veut gagner des millions ?,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBD1900007PQ,
Rainy Day Vibes,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR1800007VM,
Red Bull TV,32 - SAMSUNG TV PLUS FR,TIMEOUT,https://jmp2.uk/stvp-FR1700004PK,ffprobe timeout 10s
RMC Life,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR4000003O1,
RMC MECANIC,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR300003ZB,
RMC MYSTERE,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR300006GF,
RMC Story,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBD41000097I,
RMC TALK INFO,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR300005WY,
RMC Wow,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR300001M1,
Rolling Stones Takeover,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR7000053L,
Rookie Blue,32 - SAMSUNG TV PLUS FR,403,https://jmp2.uk/stvp-FR2100001VM,https://jmp2.uk/stvp-FR2100001VM: Server returned 403 Forbidden (access denied)
Runtime,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBB50000016B,
Sci-Fi - Rakuten TV,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR4100001D0,
Scream'IN,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBB4600002K5,
Shadowz,32 - SAMSUNG TV PLUS FR,TIMEOUT,https://jmp2.uk/stvp-FR1800003VF,ffprobe timeout 10s
Shark TV,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR4000002JN,
Show ! Variété,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR3100003KZ,
Skyrock,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR4000005KE,
SMTOWN,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR1000001XP,"[hls @ 0x559f6b387800] Filename extension of 'data:text/plain;base64,AAAAV3Bzc2gAAAAA7e+LqXnWSs6jyCfc1R0h7QAAADcSEKr2mf0HIktCk8mnimz74bEaC2J1eWRybWtleW9zIhCq9pn9ByJLQpPJp4ps++GxSOPclZsG' is not a common multimedia extension, blocked for security reasons. If you wish to override this adjust allowed_e"
Sony One Blacklist,32 - SAMSUNG TV PLUS FR,FAIL,https://jmp2.uk/stvp-FR300010HD,"[hls @ 0x560e4ed2f800] Filename extension of 'data:text/plain;base64,AAAAV3Bzc2gAAAAA7e+LqXnWSs6jyCfc1R0h7QAAADcSENlvwLFs8UPbjHd6pXZCAbMaC2J1eWRybWtleW9zIhDZb8CxbPFD24x3eqV2QgGzSOPclZsG' is not a common multimedia extension, blocked for security reasons. If you wish to override this adjust allowed_e"
Sony One Favoris,32 - SAMSUNG TV PLUS FR,FAIL,https://jmp2.uk/stvp-FR300011G9,"[hls @ 0x55b06ea63800] Filename extension of 'data:text/plain;base64,AAAAV3Bzc2gAAAAA7e+LqXnWSs6jyCfc1R0h7QAAADcSECoRHtyKiUk2u9WzLYs06hYaC2J1eWRybWtleW9zIhAqER7ciolJNrvVsy2LNOoWSOPclZsG' is not a common multimedia extension, blocked for security reasons. If you wish to override this adjust allowed_e"
Space Live,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR70000695,
Spring Vibes,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR1800010TC,
Storm Vibes,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR1900002I8,
SuperToons TV,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBD5100002NL,
Tech & Co,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBD4100010ZZ,
Tele.Novela,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBC14000010C,
Tennis Channel,32 - SAMSUNG TV PLUS FR,403,https://jmp2.uk/stvp-FR5000002SW,https://jmp2.uk/stvp-FR5000002SW: Server returned 403 Forbidden (access denied)
Top Barça,32 - SAMSUNG TV PLUS FR,403,https://jmp2.uk/stvp-FR110000354,https://jmp2.uk/stvp-FR110000354: Server returned 403 Forbidden (access denied)
Top Gear,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR2400001TP,
Top Sci-Fi,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR4600001FK,
Tortues Ninja,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBA3300046W4,
Trailers,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBC9000041F,
TV5 Monde Info,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR1800005X0,
Un si grand soleil,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR3600001R1,
Un Village Français,32 - SAMSUNG TV PLUS FR,403,https://jmp2.uk/stvp-FRBC39000050N,https://jmp2.uk/stvp-FRBC39000050N: Server returned 403 Forbidden (access denied)
Vevo Hip-Hop & R&B,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBC2100002JA,
Vevo Pop,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBC2100001YY,
Vevo Rétro,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBD1900013CB,
Wasabi,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBD41000051L,
Y'a que la vérité qui compte,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FRBC900003KP,
Yu-Gi-Oh!,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR7000045E,
Zee One,32 - SAMSUNG TV PLUS FR,OK,https://jmp2.uk/stvp-FR360000680,
Alpe d’Huez TV (720p) [Not 24/7],40 - AUTRES FRANCOPHONES,OK,https://edge13.vedge.infomaniak.com/livecast/ik:adhtv/manifest.m3u8,
Amou Yazid TV (576p),40 - AUTRES FRANCOPHONES,OK,http://mkstream.servehttp.com:1940/AmouYazid/ay1/playlist.m3u8,
Antenne A,40 - AUTRES FRANCOPHONES,TIMEOUT,http://51.254.199.122:8080/antenne_a-plus/index.m3u8,[tcp @ 0x55e585aec540] Connection to tcp://51.254.199.122:8080 failed: Connection timed out http://51.254.199.122:8080/antenne_a-plus/index.m3u8: Connection timed out
Canal 3,40 - AUTRES FRANCOPHONES,403,https://cs2.push2stream.com/CANAL3BENIN/playlist.m3u8,https://cs2.push2stream.com/CANAL3BENIN/playlist.m3u8: Server returned 403 Forbidden (access denied)
Chandel TV (720p),40 - AUTRES FRANCOPHONES,OK,https://kali.vdopanel.com:3660/live/vj6jlam1rlive.m3u8,
Esaie 45 Tele,40 - AUTRES FRANCOPHONES,OK,https://stream.berosat.live/hls/esaie45-tv/esaie45-tv.m3u8,
Ev-tele (720p),40 - AUTRES FRANCOPHONES,404,https://playtv4k.live/live/EVTELE/index.m3u8,https://playtv4k.live/live/EVTELE/index.m3u8: Server returned 404 Not Found
Kajou TV (720p) [Not 24/7],40 - AUTRES FRANCOPHONES,OK,https://video1.getstreamhosting.com:1936/8055/8055/playlist.m3u8,
MaTele (1080p) [Not 24/7],40 - AUTRES FRANCOPHONES,OK,https://live.matele.be/hls/live.m3u8,
Medi 1 TV Maghreb (1080p),40 - AUTRES FRANCOPHONES,OK,https://cdn.live.easybroadcast.io/abr_corp/83_medi1tv-maghreb_jnbspmg/playlist.m3u8,
My TV Channel (720p) [Not 24/7],40 - AUTRES FRANCOPHONES,OK,http://connectiktv.ddns.net:5000/mytvchannel/@mytvchannel/playlist.m3u8,
Natural TV (720p) [Not 24/7],40 - AUTRES FRANCOPHONES,TIMEOUT,http://broadcasttr.com:1935/naturaltv/bant1/playlist.m3u8,[tcp @ 0x557954fb1540] Connection to tcp://broadcasttr.com:1935 failed: Connection timed out http://broadcasttr.com:1935/naturaltv/bant1/playlist.m3u8: Connection timed out
NW Economie (576p),40 - AUTRES FRANCOPHONES,403,https://hls.newworldtv.com/nw-economie/video/live.m3u8,https://hls.newworldtv.com/nw-economie/video/live.m3u8: Server returned 403 Forbidden (access denied)
NW Magazine (576p),40 - AUTRES FRANCOPHONES,403,https://hls.newworldtv.com/nw-magazine/video/live.m3u8,https://hls.newworldtv.com/nw-magazine/video/live.m3u8: Server returned 403 Forbidden (access denied)
One Nation TV (720p) [Not 24/7],40 - AUTRES FRANCOPHONES,404,https://endour.net/hls/One_nationtv/index.m3u8,https://endour.net/hls/One_nationtv/index.m3u8: Server returned 404 Not Found
OTV (1080p),40 - AUTRES FRANCOPHONES,OK,https://otv.hibridcdn.net/otv/tv_abr/playlist.m3u8,
Play TV (720p) [Not 24/7],40 - AUTRES FRANCOPHONES,OK,http://connectiktv.ddns.net:5000/playtv/@playtv/playlist.m3u8,
PLEX TV,40 - AUTRES FRANCOPHONES,OK,http://connectiktv.ddns.net:5000/plextv/@plextv/playlist.m3u8,
PSTV HD (480p) [Not 24/7],40 - AUTRES FRANCOPHONES,TIMEOUT,http://51.254.199.122:8080/PSTV/index.m3u8,[tcp @ 0x560d72e4e540] Connection to tcp://51.254.199.122:8080 failed: Connection timed out http://51.254.199.122:8080/PSTV/index.m3u8: Connection timed out
REFLET TV (1080p),40 - AUTRES FRANCOPHONES,OK,https://edge-a3.evrideo.tv/8f37c9f0-fe22-44f4-b64a-76ad11730daf_1000026630_HLS/manifest.m3u8,
RL PRO TV,40 - AUTRES FRANCOPHONES,OK,https://stream.berosat.live:19360/rlpro-tv/rlpro-tv.m3u8,
RMC Life (1080p),40 - AUTRES FRANCOPHONES,403,http://145.239.5.177/333/index.m3u8,http://145.239.5.177/333/index.m3u8: Server returned 403 Forbidden (access denied)
RMC Story (1080p),40 - AUTRES FRANCOPHONES,OK,https://d15aro46bnpfm8.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-fqkqiax1078up/RMC_Story_FR.m3u8,
RT France (1080p) [Geo-blocked],40 - AUTRES FRANCOPHONES,TIMEOUT,https://rt-fra.rttv.com/dvr/rtfrance/playlist.m3u8,ffprobe timeout 10s
RT JVA (720p) [Not 24/7],40 - AUTRES FRANCOPHONES,OK,https://cdn140m.panaccess.com/HLS/RTVJA/index.m3u8,
RTH-TV1 (1080p),40 - AUTRES FRANCOPHONES,OK,https://2-fss-2.streamhoster.com/pl_120/amlst:206708-4203440/playlist.m3u8,
RTL Zwee (1080p),40 - AUTRES FRANCOPHONES,OK,https://live-edge.rtl.lu/channel2/smil:channel2/playlist.m3u8,
RTVC (720p),40 - AUTRES FRANCOPHONES,OK,https://cdn140m.panaccess.com/HLS/RTVC/index.m3u8,
RTVS1,40 - AUTRES FRANCOPHONES,TIMEOUT,http://51.254.199.122:8080/RTVS1/index.m3u8,[tcp @ 0x55f556c7f540] Connection to tcp://51.254.199.122:8080 failed: Connection timed out http://51.254.199.122:8080/RTVS1/index.m3u8: Connection timed out
SOS Docteur TV (480p) [Not 24/7],40 - AUTRES FRANCOPHONES,404,https://wmoy82n4y2a7-hls-live.5centscdn.com/sostv/live.stream/playlist.m3u8,https://wmoy82n4y2a7-hls-live.5centscdn.com/sostv/live.stream/playlist.m3u8: Server returned 404 Not Found
StoryChannel TV (720p),40 - AUTRES FRANCOPHONES,OK,https://136044159.r.cdnsun.net/storychannel.m3u8,
Sunu Label TV (480p) [Not 24/7],40 - AUTRES FRANCOPHONES,TIMEOUT,https://live3.acangroup.org:1929/publiclive/sunulabel/playlist.m3u8,[tcp @ 0x55572cbeff40] Connection to tcp://live3.acangroup.org:1929 failed: Connection timed out https://live3.acangroup.org:1929/publiclive/sunulabel/playlist.m3u8: Connection timed out
Tal TV (1080p),40 - AUTRES FRANCOPHONES,OK,https://mediaserver1.castpin.com/hls/taltv/index.m3u8,
